"time","metric","scenario","group","load_zone","tags","count"
"2024-04-26T00:00:27+00:00","data_sent","default","","","{}",32562
"2024-04-26T00:00:30+00:00","data_sent","default","","","{}",34992
"2024-04-26T00:00:33+00:00","data_sent","default","","","{}",29646
"2024-04-26T00:00:36+00:00","data_sent","default","","","{}",34506
"2024-04-26T00:00:39+00:00","data_sent","default","","","{}",35964
"2024-04-26T00:00:42+00:00","data_sent","default","","","{}",35964
"2024-04-26T00:00:45+00:00","data_sent","default","","","{}",32076
"2024-04-26T00:00:48+00:00","data_sent","default","","","{}",33048
"2024-04-26T00:00:51+00:00","data_sent","default","","","{}",37908
"2024-04-26T00:00:54+00:00","data_sent","default","","","{}",34506
"2024-04-26T00:00:57+00:00","data_sent","default","","","{}",34020
"2024-04-26T00:01:00+00:00","data_sent","default","","","{}",34992
"2024-04-26T00:01:03+00:00","data_sent","default","","","{}",39852
"2024-04-26T00:01:06+00:00","data_sent","default","","","{}",35478
"2024-04-26T00:01:09+00:00","data_sent","default","","","{}",34992
"2024-04-26T00:01:12+00:00","data_sent","default","","","{}",33048
"2024-04-26T00:01:15+00:00","data_sent","default","","","{}",41310
"2024-04-26T00:01:18+00:00","data_sent","default","","","{}",34506
"2024-04-26T00:01:21+00:00","data_sent","default","","","{}",34506
"2024-04-26T00:01:24+00:00","data_sent","default","","","{}",35478
"2024-04-26T00:01:27+00:00","data_sent","default","","","{}",40338
"2024-04-26T00:01:30+00:00","data_sent","default","","","{}",35478
"2024-04-26T00:01:33+00:00","data_sent","default","","","{}",34506
"2024-04-26T00:01:36+00:00","data_sent","default","","","{}",35478
"2024-04-26T00:01:39+00:00","data_sent","default","","","{}",40338
"2024-04-26T00:01:42+00:00","data_sent","default","","","{}",33534
"2024-04-26T00:01:45+00:00","data_sent","default","","","{}",36450
"2024-04-26T00:01:48+00:00","data_sent","default","","","{}",35478
"2024-04-26T00:01:51+00:00","data_sent","default","","","{}",39852
"2024-04-26T00:01:54+00:00","data_sent","default","","","{}",31104
"2024-04-26T00:01:57+00:00","data_sent","default","","","{}",38394
"2024-04-26T00:02:00+00:00","data_sent","default","","","{}",36450
"2024-04-26T00:02:03+00:00","data_sent","default","","","{}",37908
"2024-04-26T00:02:06+00:00","data_sent","default","","","{}",32562
"2024-04-26T00:02:09+00:00","data_sent","default","","","{}",36450
"2024-04-26T00:02:12+00:00","data_sent","default","","","{}",36450
"2024-04-26T00:02:15+00:00","data_sent","default","","","{}",38880
"2024-04-26T00:02:18+00:00","data_sent","default","","","{}",33048
"2024-04-26T00:02:21+00:00","data_sent","default","","","{}",37422
"2024-04-26T00:02:24+00:00","data_sent","default","","","{}",35964
"2024-04-26T00:02:27+00:00","data_sent","default","","","{}",35964
"2024-04-26T00:02:30+00:00","data_sent","default","","","{}",34506
"2024-04-26T00:02:33+00:00","data_sent","default","","","{}",37422
"2024-04-26T00:02:36+00:00","data_sent","default","","","{}",34506
"2024-04-26T00:02:39+00:00","data_sent","default","","","{}",36450
"2024-04-26T00:02:42+00:00","data_sent","default","","","{}",35964
"2024-04-26T00:02:45+00:00","data_sent","default","","","{}",35964
"2024-04-26T00:02:48+00:00","data_sent","default","","","{}",37422
"2024-04-26T00:02:51+00:00","data_sent","default","","","{}",35478
"2024-04-26T00:02:54+00:00","data_sent","default","","","{}",35964
"2024-04-26T00:02:57+00:00","data_sent","default","","","{}",34992
"2024-04-26T00:03:00+00:00","data_sent","default","","","{}",39366
"2024-04-26T00:03:03+00:00","data_sent","default","","","{}",35478
"2024-04-26T00:03:06+00:00","data_sent","default","","","{}",35964
"2024-04-26T00:03:09+00:00","data_sent","default","","","{}",32562
"2024-04-26T00:03:12+00:00","data_sent","default","","","{}",41796
"2024-04-26T00:03:15+00:00","data_sent","default","","","{}",35478
"2024-04-26T00:03:18+00:00","data_sent","default","","","{}",34992
"2024-04-26T00:03:21+00:00","data_sent","default","","","{}",33048
"2024-04-26T00:03:24+00:00","data_sent","default","","","{}",42282
"2024-04-26T00:03:27+00:00","data_sent","default","","","{}",35478
"2024-04-26T00:03:30+00:00","data_sent","default","","","{}",33048
"2024-04-26T00:03:33+00:00","data_sent","default","","","{}",34992
"2024-04-26T00:03:36+00:00","data_sent","default","","","{}",40824
"2024-04-26T00:03:39+00:00","data_sent","default","","","{}",35478
"2024-04-26T00:03:42+00:00","data_sent","default","","","{}",33048
"2024-04-26T00:03:45+00:00","data_sent","default","","","{}",36450
"2024-04-26T00:03:48+00:00","data_sent","default","","","{}",40824
"2024-04-26T00:03:51+00:00","data_sent","default","","","{}",32562
"2024-04-26T00:03:54+00:00","data_sent","default","","","{}",34992
"2024-04-26T00:03:57+00:00","data_sent","default","","","{}",37422
"2024-04-26T00:04:00+00:00","data_sent","default","","","{}",39366
"2024-04-26T00:04:03+00:00","data_sent","default","","","{}",31104
"2024-04-26T00:04:06+00:00","data_sent","default","","","{}",36450
"2024-04-26T00:04:09+00:00","data_sent","default","","","{}",36450
"2024-04-26T00:04:12+00:00","data_sent","default","","","{}",38394
"2024-04-26T00:04:15+00:00","data_sent","default","","","{}",33048
"2024-04-26T00:04:18+00:00","data_sent","default","","","{}",37908
"2024-04-26T00:04:21+00:00","data_sent","default","","","{}",36450
"2024-04-26T00:04:24+00:00","data_sent","default","","","{}",36450
"2024-04-26T00:04:27+00:00","data_sent","default","","","{}",34506
"2024-04-26T00:04:30+00:00","data_sent","default","","","{}",33048
"2024-04-26T00:04:33+00:00","data_sent","default","","","{}",41796
"2024-04-26T00:04:36+00:00","data_sent","default","","","{}",35964
"2024-04-26T00:04:39+00:00","data_sent","default","","","{}",33048
"2024-04-26T00:04:42+00:00","data_sent","default","","","{}",32076
"2024-04-26T00:04:45+00:00","data_sent","default","","","{}",41796
"2024-04-26T00:04:48+00:00","data_sent","default","","","{}",37422
"2024-04-26T00:04:51+00:00","data_sent","default","","","{}",34506
"2024-04-26T00:04:54+00:00","data_sent","default","","","{}",31104
"2024-04-26T00:04:57+00:00","data_sent","default","","","{}",41796
"2024-04-26T00:05:00+00:00","data_sent","default","","","{}",37908
"2024-04-26T00:05:03+00:00","data_sent","default","","","{}",33534
"2024-04-26T00:05:06+00:00","data_sent","default","","","{}",32562
"2024-04-26T00:05:09+00:00","data_sent","default","","","{}",41796
"2024-04-26T00:05:12+00:00","data_sent","default","","","{}",35478
"2024-04-26T00:05:15+00:00","data_sent","default","","","{}",35964
"2024-04-26T00:05:18+00:00","data_sent","default","","","{}",32562
"2024-04-26T00:05:21+00:00","data_sent","default","","","{}",41796
"2024-04-26T00:05:24+00:00","data_sent","default","","","{}",35478
"2024-04-26T00:05:27+00:00","data_sent","default","","","{}",35964
"2024-04-26T00:05:30+00:00","data_sent","default","","","{}",32076
"2024-04-26T00:05:33+00:00","data_sent","default","","","{}",42282
"2024-04-26T00:05:36+00:00","data_sent","default","","","{}",35478
"2024-04-26T00:05:39+00:00","data_sent","default","","","{}",34020
"2024-04-26T00:05:42+00:00","data_sent","default","","","{}",34020
"2024-04-26T00:05:45+00:00","data_sent","default","","","{}",42282
"2024-04-26T00:05:48+00:00","data_sent","default","","","{}",32562
"2024-04-26T00:05:51+00:00","data_sent","default","","","{}",36450
"2024-04-26T00:05:54+00:00","data_sent","default","","","{}",34506
"2024-04-26T00:05:57+00:00","data_sent","default","","","{}",40824
"2024-04-26T00:06:00+00:00","data_sent","default","","","{}",33534
"2024-04-26T00:06:03+00:00","data_sent","default","","","{}",34020
"2024-04-26T00:06:06+00:00","data_sent","default","","","{}",11178
